,id,ico_id,ico_symbol,date,open,close,low,high,created_at,updated_at,volume,btc_open,btc_close,btc_low,btc_high,value_from_coinmarketcap,currency
115324,18700052,3306,ETH,2020-03-29 00:00:00,131.0576629639,125.763999939,125.5083084106,131.0576629639,2020-03-29 00:00:05,2020-03-29 23:55:01,9945072640.0,0.02099545,0.02120151,0.02106341,0.02101708,1,USD
115571,18700299,3306,ETH,2020-03-30 00:00:00,125.4080581665,133.084777832,125.3030548096,133.9114685059,2020-03-30 00:00:05,2020-03-30 23:55:01,11870468096.0,0.02117648,0.02063366,0.02121254,0.02066257,1,USD
115818,18700546,3306,ETH,2020-03-31 00:00:00,132.6909790039,133.7558135986,131.6528930664,134.1585540771,2020-03-31 00:00:06,2020-03-31 23:55:01,11088388096.0,0.02063674,0.020758,0.02049726,0.02081044,1,USD
116065,18700793,3306,ETH,2020-04-01 00:00:00,133.5090332031,135.0693817139,129.9602661133,135.4493560791,2020-04-01 00:00:05,2020-04-01 23:55:01,12374368256.0,0.02073558,0.02049575,0.02091592,0.0206053,1,USD
116312,18701040,3306,ETH,2020-04-02 00:00:00,136.6511230469,141.6270294189,135.783706665,146.7870941162,2020-04-02 00:00:05,2020-04-02 23:55:01,15422635008.0,0.02068348,0.0208484,0.02056984,0.02073911,1,USD
116559,18701287,3306,ETH,2020-04-03 00:00:00,142.1317443848,142.0768127441,139.7471466064,146.8998718262,2020-04-03 00:00:05,2020-04-03 23:55:01,13201135616.0,0.02092134,0.02109102,0.02093529,0.02100515,1,USD
116806,18701534,3306,ETH,2020-04-04 00:00:00,142.1452941895,145.2840118408,140.1435394287,145.2840118408,2020-04-04 00:00:05,2020-04-04 23:55:01,11940816896.0,0.02111052,0.0211885,0.02090978,0.0211885,1,USD
117053,18701781,3306,ETH,2020-04-05 00:00:00,145.3905639648,143.6284484863,142.2063751221,146.0539398193,2020-04-05 00:00:04,2020-04-05 23:55:01,11278980096.0,0.02117073,0.0211365,0.02117449,0.02123536,1,USD
117300,18702028,3306,ETH,2020-04-06 00:00:00,143.59425354,168.8413696289,143.59425354,168.8413696289,2020-04-06 00:00:05,2020-04-06 23:55:01,21511184384.0,0.02114439,0.0232864,0.02117007,0.0232864,1,USD
117547,18702275,3306,ETH,2020-04-07 00:00:00,169.880065918,164.9799346924,164.2033233643,175.0110626221,2020-04-07 00:00:05,2020-04-07 23:55:01,21681188864.0,0.02336155,0.02301065,0.02291546,0.02356119,1,USD
117796,18702524,3306,ETH,2020-04-08 00:00:00,164.8695068359,172.5783691406,164.4931945801,172.9816589355,2020-04-08 00:00:05,2020-04-08 23:55:01,16971291648.0,0.0229738,0.02352796,0.02293761,0.02354658,1,USD
118045,18702773,3306,ETH,2020-04-09 00:00:00,172.4253387451,170.9733734131,168.1845245361,172.8977813721,2020-04-09 00:00:05,2020-04-09 23:55:01,14400283648.0,0.02351009,0.02341402,0.02341564,0.02355927,1,USD
118270,18702998,3306,ETH,2020-04-10 00:00:00,170.6162109375,158.3522186279,155.1037597656,170.9497680664,2020-04-10 00:00:04,2020-04-10 23:55:01,17962997760.0,0.0233654,0.02306979,0.02277413,0.0234287,1,USD
118550,18703278,3306,ETH,2020-04-11 00:00:00,159.0545959473,158.2155609131,155.3268280029,161.0648803711,2020-04-11 00:00:06,2020-04-11 23:55:01,13580120064.0,0.02316725,0.0230794,0.02285608,0.02326036,1,USD
118802,18703530,3306,ETH,2020-04-12 00:00:00,158.3820800781,161.4351348877,156.3427429199,164.4081420898,2020-04-12 00:00:05,2020-04-12 23:55:01,15070854144.0,0.02309085,0.02305598,0.02295419,0.02310331,1,USD
119054,18703782,3306,ETH,2020-04-13 00:00:00,160.1330413818,156.6269226074,152.2591247559,160.1330413818,2020-04-13 00:00:05,2020-04-13 23:55:01,16545716224.0,0.02297101,0.02287581,0.02274827,0.02303728,1,USD
119307,18704035,3306,ETH,2020-04-14 00:00:00,156.6339111328,157.49559021,155.9381103516,160.8964996338,2020-04-14 00:00:07,2020-04-14 23:55:01,14711821312.0,0.02288284,0.02301548,0.02281535,0.02312597,1,USD
119559,18704287,3306,ETH,2020-04-15 00:00:00,157.2068786621,153.3394927979,152.8028411865,160.6793518066,2020-04-15 00:00:05,2020-04-15 23:55:01,14174693376.0,0.02297531,0.02308485,0.02302099,0.02322547,1,USD
119809,18704537,3306,ETH,2020-04-16 00:00:00,152.3554382324,171.7109985352,150.4536132812,173.0600585938,2020-04-16 00:00:05,2020-04-16 23:55:01,22835720192.0,0.02293781,0.02417408,0.02289733,0.02434554,1,USD
120060,18704788,3306,ETH,2020-04-17 00:00:00,171.9843597412,171.7494659424,169.7515716553,174.1346130371,2020-04-17 00:00:05,2020-04-17 23:55:01,16667511808.0,0.02416595,0.02418099,0.02392431,0.02432675,1,USD
120311,18705039,3306,ETH,2020-04-18 00:00:00,171.9761657715,186.7890319824,171.8391876221,187.8542480469,2020-04-18 00:00:06,2020-04-18 23:55:01,20173293568.0,0.02423502,0.02571871,0.02421888,0.02587056,1,USD
120563,18705291,3306,ETH,2020-04-19 00:00:00,187.1155090332,181.34765625,180.1967010498,188.0989227295,2020-04-19 00:00:06,2020-04-19 23:55:01,19138148352.0,0.02578178,0.025214,0.02514237,0.02587965,1,USD
120815,18705543,3306,ETH,2020-04-20 00:00:00,180.8197479248,171.9853363037,170.4523620605,185.7869720459,2020-04-20 00:00:06,2020-04-20 23:55:01,21235322880.0,0.02515079,0.02498057,0.02485932,0.02567009,1,USD
121067,18705795,3306,ETH,2020-04-21 00:00:00,172.0157623291,172.4496154785,170.5528411865,175.159286499,2020-04-21 00:00:05,2020-04-21 23:55:01,16441123840.0,0.02499517,0.02506495,0.02494908,0.02530477,1,USD
121319,18706047,3306,ETH,2020-04-22 00:00:00,172.8461303711,182.4833526611,171.9013824463,183.7087860107,2020-04-22 00:00:05,2020-04-22 23:55:01,17998067712.0,0.0251218,0.02563204,0.02502268,0.02576876,1,USD
121572,18706300,3306,ETH,2020-04-23 00:00:00,183.1489562988,184.9375915527,180.5932617188,188.9345703125,2020-04-23 00:00:05,2020-04-23 23:55:01,21230075904.0,0.02573326,0.02490019,0.02546531,0.02532393,1,USD
121826,18706554,3306,ETH,2020-04-24 00:00:00,185.7414703369,189.3035430908,185.7131500244,190.1610107422,2020-04-24 00:00:06,2020-04-24 23:55:01,16822957056.0,0.02499978,0.02507909,0.02496339,0.02514352,1,USD
122087,18706815,3306,ETH,2020-04-25 00:00:00,189.1350402832,195.3079986572,188.5770111084,196.6057739258,2020-04-25 00:00:07,2020-04-25 23:55:01,18132600832.0,0.02504801,0.02580139,0.02504474,0.02572915,1,USD
122352,18707080,3306,ETH,2020-04-26 00:00:00,195.3506317139,197.1959228516,194.8623962402,199.3156280518,2020-04-26 00:00:06,2020-04-26 23:55:01,18289795072.0,0.02580611,0.02569629,0.02562259,0.02589937,1,USD
122619,18707347,3306,ETH,2020-04-27 00:00:00,197.6824188232,197.0824279785,193.462097168,199.3971099854,2020-04-27 00:00:06,2020-04-27 23:55:01,18676203520.0,0.02574034,0.02529688,0.02512429,0.02564441,1,USD
122884,18707612,3306,ETH,2020-04-28 00:00:00,197.1472167969,198.5503997803,194.8956298828,198.7083892822,2020-04-28 00:00:07,2020-04-28 23:55:01,18219438080.0,0.02528955,0.02544239,0.02510619,0.02544334,1,USD
123150,18707878,3306,ETH,2020-04-29 00:00:00,198.3660430908,216.7330780029,198.1759033203,218.3773803711,2020-04-29 00:00:05,2020-04-29 23:55:01,25905649664.0,0.02540855,0.02464513,0.02542697,0.02488784,1,USD
123417,18708145,3306,ETH,2020-04-30 00:00:00,216.2850494385,207.6991424561,206.509185791,227.4477996826,2020-04-30 00:00:08,2020-04-30 23:55:01,27925702656.0,0.02457495,0.02395532,0.0239299,0.02414462,1,USD
123690,18708418,3306,ETH,2020-05-01 00:00:00,208.2115020752,213.9176330566,208.2115020752,217.6280212402,2020-05-01 00:00:05,2020-05-01 23:55:01,20783538176.0,0.02404691,0.02413817,0.02400394,0.02407544,1,USD
123966,18708694,3306,ETH,2020-05-02 00:00:00,214.1523284912,215.3622436523,212.8786773682,215.7586975098,2020-05-02 00:00:05,2020-05-02 23:55:01,18267977728.0,0.02415769,0.02395656,0.02409734,0.02422278,1,USD
124242,18708970,3306,ETH,2020-05-03 00:00:00,215.344039917,211.268157959,208.8168182373,219.2554016113,2020-05-03 00:00:05,2020-05-03 23:55:02,20510269440.0,0.02395747,0.02372373,0.02361837,0.02391934,1,USD
124518,18709246,3306,ETH,2020-05-04 00:00:00,211.0127716064,207.9716796875,199.2974395752,211.8283843994,2020-05-04 00:00:05,2020-05-04 23:55:01,22566000640.0,0.02371605,0.02335596,0.02298815,0.02371029,1,USD
124794,18709522,3306,ETH,2020-05-05 00:00:00,208.2729797363,206.4423065186,204.0587158203,211.6414794922,2020-05-05 00:00:05,2020-05-05 23:55:01,18989647872.0,0.02336823,0.02300069,0.02303223,0.02335985,1,USD
125070,18709798,3306,ETH,2020-05-06 00:00:00,206.6891479492,205.104385376,205.104385376,211.5346221924,2020-05-06 00:00:05,2020-05-06 23:55:01,20283181056.0,0.02295763,0.02202167,0.02202167,0.0226649,1,USD
125356,18710084,3306,ETH,2020-05-07 00:00:00,203.4069976807,213.5440826416,202.1554412842,214.3326721191,2020-05-07 00:00:06,2020-05-07 23:55:01,23769581568.0,0.02194543,0.02138643,0.0220984,0.02184197,1,USD
125641,18710369,3306,ETH,2020-05-08 00:00:00,213.4723968506,213.6256713867,208.9132385254,216.1436462402,2020-05-08 00:00:05,2020-05-08 23:55:01,20553908224.0,0.02145124,0.02168394,0.02126721,0.02166113,1,USD
125926,18710654,3306,ETH,2020-05-09 00:00:00,212.4471130371,211.6020050049,209.2716522217,214.5936279297,2020-05-09 00:00:05,2020-05-09 23:55:01,18960969728.0,0.0215843,0.02204619,0.02181423,0.02166734,1,USD
126212,18710940,3306,ETH,2020-05-10 00:00:00,211.0674591064,188.5375823975,182.7111663818,211.2999420166,2020-05-10 00:00:06,2020-05-10 23:55:01,25205676032.0,0.02200018,0.02153682,0.02173142,0.02207202,1,USD
126498,18711226,3306,ETH,2020-05-11 00:00:00,188.6562957764,185.7432098389,180.7183380127,190.9167785645,2020-05-11 00:00:06,2020-05-11 23:55:01,20051132416.0,0.02154488,0.02157409,0.02158005,0.02172367,1,USD
126785,18711513,3306,ETH,2020-05-12 00:00:00,185.9617462158,189.3697509766,185.9172058105,191.5585632324,2020-05-12 00:00:06,2020-05-12 23:55:02,15905374208.0,0.02161894,0.02150218,0.02164144,0.02141123,1,USD
127072,18711800,3306,ETH,2020-05-13 00:00:00,189.3245391846,199.2049102783,189.2615966797,200.0509796143,2020-05-13 00:00:05,2020-05-13 23:55:01,16918812672.0,0.02150321,0.02147258,0.0213432,0.02149733,1,USD
127359,18712087,3306,ETH,2020-05-14 00:00:00,198.9962310791,203.2836761475,196.8899536133,204.0612182617,2020-05-14 00:00:07,2020-05-14 23:55:01,20091568128.0,0.02146672,0.0208438,0.02117995,0.02095389,1,USD
127649,18712377,3306,ETH,2020-05-15 00:00:00,203.489364624,195.7527618408,193.8120269775,203.489364624,2020-05-15 00:00:05,2020-05-15 23:55:01,16599617536.0,0.02090561,0.0209592,0.02088697,0.02085867,1,USD
127943,18712671,3306,ETH,2020-05-16 00:00:00,195.6146392822,200.7789154053,194.5362701416,202.771194458,2020-05-16 00:00:05,2020-05-16 23:55:02,15411159040.0,0.02097025,0.02142249,0.02099143,0.0213976,1,USD
128239,18712967,3306,ETH,2020-05-17 00:00:00,200.4123535156,207.1530914307,200.1027984619,209.1609344482,2020-05-17 00:00:06,2020-05-17 23:55:01,15453035520.0,0.02137273,0.02141858,0.02137184,0.02142682,1,USD
128537,18713265,3306,ETH,2020-05-18 00:00:00,207.1090698242,214.5455474854,207.1090698242,215.8809356689,2020-05-18 00:00:05,2020-05-18 23:55:15,17415888896.0,0.02141605,0.02204549,0.02137799,0.02185956,1,USD
128834,18713562,3306,ETH,2020-05-19 00:00:00,214.4942169189,213.2389526367,210.184753418,214.4942169189,2020-05-19 00:00:06,2020-05-19 23:55:01,14456630272.0,0.02205239,0.02196151,0.02200823,0.02206848,1,USD
129131,18713859,3306,ETH,2020-05-20 00:00:00,213.600692749,210.077255249,208.0234527588,214.5853881836,2020-05-20 00:00:06,2020-05-20 23:55:01,12725486592.0,0.02195497,0.02206121,0.02198547,0.02189232,1,USD
129433,18714161,3306,ETH,2020-05-21 00:00:00,209.8563995361,199.8564758301,193.9472351074,211.4633636475,2020-05-21 00:00:07,2020-05-21 23:55:01,13299307520.0,0.02203684,0.02200275,0.02183714,0.02215291,1,USD
129733,18714461,3306,ETH,2020-05-22 00:00:00,199.4485778809,207.1096801758,198.17628479,208.5561981201,2020-05-22 00:00:06,2020-05-22 23:55:01,12034995200.0,0.02196144,0.02255891,0.02195788,0.02270776,1,USD
130033,18714761,3306,ETH,2020-05-23 00:00:00,207.5822296143,208.8397979736,205.2942199707,210.3039550781,2020-05-23 00:00:06,2020-05-23 23:55:01,10663908352.0,0.0226061,0.02267307,0.02246925,0.02262066,1,USD
130340,18715068,3306,ETH,2020-05-24 00:00:00,208.1708221436,202.9168243408,202.7195587158,210.5358123779,2020-05-24 00:00:07,2020-05-24 23:55:01,11825718272.0,0.02260444,0.02305192,0.023041,0.02267175,1,USD
130649,18715377,3306,ETH,2020-05-25 00:00:00,200.6809387207,202.6100769043,200.6809387207,202.9838867188,2020-05-25 00:00:06,2020-05-25 07:20:03,11993190400.0,0.02282964,0.02307428,0.02290208,0.02309389,1,USD
130957,18715685,3306,ETH,2020-05-27 00:00:00,201.885848999,208.6750335693,201.885848999,208.6750335693,2020-05-27 20:10:06,2020-05-27 23:55:01,10615708672.0,0.02285055,0.02273798,0.02285287,0.02273798,1,USD
131265,18715993,3306,ETH,2020-05-28 00:00:00,208.8056793213,219.3307037354,206.254989624,220.192489624,2020-05-28 00:00:06,2020-05-28 23:55:01,11641870336.0,0.02274319,0.02303595,0.02254533,0.02308312,1,USD
131575,18716303,3306,ETH,2020-05-29 00:00:00,221.4482269287,220.7746582031,218.3547210693,224.2168731689,2020-05-29 00:00:06,2020-05-29 23:55:01,12293268480.0,0.02324732,0.0233864,0.0232804,0.02346124,1,USD
131888,18716616,3306,ETH,2020-05-30 00:00:00,220.8854675293,242.4575805664,218.8036193848,243.4141387939,2020-05-30 00:00:07,2020-05-30 23:55:02,15007452160.0,0.02340106,0.02499871,0.02332241,0.02509606,1,USD
132204,18716932,3306,ETH,2020-05-31 00:00:00,242.3916778564,230.6690979004,230.0639343262,243.9013366699,2020-05-31 00:00:06,2020-05-31 23:55:02,13041989632.0,0.02498777,0.02441646,0.02437866,0.02519813,1,USD
132524,18717252,3306,ETH,2020-06-01 00:00:00,230.6794586182,247.1211242676,230.6794586182,247.979019165,2020-06-01 00:00:06,2020-06-01 23:55:02,13952256000.0,0.02438199,0.02430283,0.02438851,0.02434653,1,USD
132846,18717574,3306,ETH,2020-06-02 00:00:00,247.3976593018,237.3911437988,233.366317749,252.0863647461,2020-06-02 00:00:06,2020-06-02 23:55:02,13876335616.0,0.02433276,0.02489916,0.02460322,0.02492414,1,USD
133170,18717898,3306,ETH,2020-06-03 00:00:00,237.1047058105,243.5445251465,235.4644470215,243.5445251465,2020-06-03 00:00:06,2020-06-03 23:55:02,9824381952.0,0.02488033,0.02524884,0.0248594,0.02524884,1,USD
133497,18718225,3306,ETH,2020-06-04 00:00:00,244.2295532227,244.5303955078,236.9206237793,245.8815917969,2020-06-04 00:00:06,2020-06-04 23:55:01,10182817792.0,0.02529116,0.02493816,0.02484011,0.02539768,1,USD
133828,18718556,3306,ETH,2020-06-05 00:00:00,244.1536407471,241.1634216309,240.8524169922,246.8045349121,2020-06-05 00:00:07,2020-06-05 23:55:02,9294655488.0,0.02491202,0.02494434,0.02487849,0.02510595,1,USD
134159,18718887,3306,ETH,2020-06-06 00:00:00,241.102142334,241.920501709,239.8733978271,245.1038360596,2020-06-06 01:00:06,2020-06-06 23:55:01,8112262656.0,0.02494453,0.02505409,0.02492752,0.02514324,1,USD
134490,18719218,3306,ETH,2020-06-07 00:00:00,241.8933563232,244.9727783203,236.484664917,245.1918487549,2020-06-07 01:00:07,2020-06-07 23:55:02,9525188608.0,0.02505712,0.0251016,0.02493671,0.02511333,1,USD
134825,18719553,3306,ETH,2020-06-08 00:00:00,245.4530487061,246.1928710938,241.7390136719,246.3597717285,2020-06-08 01:00:08,2020-06-08 23:55:02,8054805504.0,0.02515183,0.02518479,0.02494804,0.025217,1,USD
135158,18719886,3306,ETH,2020-06-09 00:00:00,247.2406921387,244.8430023193,242.3880615234,248.317565918,2020-06-09 01:00:07,2020-06-09 23:55:01,8462583808.0,0.02530225,0.02499104,0.02506258,0.02526856,1,USD
135491,18720219,3306,ETH,2020-06-10 00:00:00,244.8073120117,247.4057006836,242.9125976562,248.4721374512,2020-06-10 01:00:07,2020-06-10 23:55:02,8785944576.0,0.0249913,0.02507503,0.02486593,0.02509752,1,USD
135825,18720553,3306,ETH,2020-06-11 00:00:00,247.8550567627,231.849105835,230.1043701172,249.8883056641,2020-06-11 01:00:06,2020-06-11 23:55:05,12352939008.0,0.02511172,0.02487525,0.02483744,0.0251618,1,USD
136162,18720890,3306,ETH,2020-06-12 00:00:00,230.450302124,237.2775421143,229.6450653076,239.2872009277,2020-06-12 01:00:15,2020-06-12 23:50:07,8996675584.0,0.0247217,0.02501201,0.02473064,0.02508129,1,USD
136498,18721226,3306,ETH,2020-06-13 00:00:00,238.211807251,239.1524658203,235.9759368896,239.1548309326,2020-06-13 01:00:17,2020-06-13 23:55:03,7145747968.0,0.02512559,0.02523074,0.02510701,0.02523424,1,USD
136837,18721565,3306,ETH,2020-06-14 00:00:00,238.8876495361,234.3315582275,233.2244110107,239.1014556885,2020-06-14 00:00:18,2020-06-14 23:55:06,7430767104.0,0.02521168,0.02496217,0.02492486,0.02522572,1,USD
137180,18721908,3306,ETH,2020-06-15 00:00:00,233.6109161377,230.4425506592,221.369720459,234.2378387451,2020-06-15 00:00:19,2020-06-15 23:55:02,10549067776.0,0.0248872,0.02436605,0.02459291,0.02466835,1,USD
137523,18722251,3306,ETH,2020-06-16 00:00:00,229.9583587646,234.9295501709,228.731048584,236.2593536377,2020-06-16 00:00:09,2020-06-16 23:55:03,7973286912.0,0.02433241,0.02462657,0.02428844,0.02469432,1,USD
137865,18722593,3306,ETH,2020-06-17 00:00:00,235.0417785645,232.9676513672,229.5613708496,235.4432983398,2020-06-17 00:00:08,2020-06-17 23:55:01,7672624640.0,0.02464261,0.02455384,0.02445912,0.02471536,1,USD
138214,18722942,3306,ETH,2020-06-18 00:00:00,233.0513916016,232.2127380371,229.3119049072,234.5419616699,2020-06-18 00:00:14,2020-06-18 23:55:02,6719169536.0,0.02458282,0.02464846,0.02458214,0.02479138,1,USD
138560,18723288,3306,ETH,2020-06-19 00:00:00,231.9186553955,226.8164215088,226.8164215088,232.1541137695,2020-06-19 01:00:06,2020-06-19 23:55:02,6927840768.0,0.02464116,0.02443474,0.02443474,0.0246755,1,USD
138910,18723638,3306,ETH,2020-06-20 00:00:00,227.6991729736,229.1819152832,226.82472229,231.1780548096,2020-06-20 01:00:07,2020-06-20 23:55:02,6274425856.0,0.02451537,0.02448712,0.0243903,0.02471314,1,USD
139259,18723987,3306,ETH,2020-06-21 00:00:00,229.8194274902,228.8035125732,228.4929962158,232.3589477539,2020-06-21 01:00:08,2020-06-21 23:55:01,5563511296.0,0.02462613,0.0245986,0.02454977,0.02474321,1,USD
139608,18724336,3306,ETH,2020-06-22 00:00:00,228.9438781738,242.5319061279,228.9438781738,243.7760162354,2020-06-22 01:00:07,2020-06-22 23:55:02,9050980352.0,0.02460802,0.02513713,0.02462591,0.02526332,1,USD
139957,18724685,3306,ETH,2020-06-23 00:00:00,243.0261993408,244.1015319824,239.7597351074,244.8088378906,2020-06-23 00:00:08,2020-06-23 23:55:02,6624574976.0,0.02518741,0.02535502,0.02511297,0.02536788,1,USD
140306,18725034,3306,ETH,2020-06-24 00:00:00,244.0679626465,235.5926818848,233.1418151855,248.508026123,2020-06-24 01:00:07,2020-06-24 23:55:01,8785187840.0,0.02534544,0.0253098,0.02506937,0.02573851,1,USD
140656,18725384,3306,ETH,2020-06-25 00:00:00,235.5908203125,233.0086517334,230.5070800781,236.0118408203,2020-06-25 00:00:05,2020-06-25 23:55:01,7032960512.0,0.02529533,0.02513976,0.02533162,0.02534831,1,USD
141008,18725736,3306,ETH,2020-06-26 00:00:00,232.6945343018,229.7255706787,229.3538208008,233.9019317627,2020-06-26 00:00:08,2020-06-26 23:55:03,7185222656.0,0.02511595,0.0250609,0.02516688,0.02513146,1,USD
141362,18726090,3306,ETH,2020-06-27 00:00:00,229.991317749,223.1808166504,220.7202453613,232.4934234619,2020-06-27 00:00:15,2020-06-27 23:55:02,6916339200.0,0.02510023,0.02465684,0.02445887,0.02524973,1,USD
141716,18726444,3306,ETH,2020-06-28 00:00:00,222.9224395752,225.1228485107,219.8338623047,228.5975036621,2020-06-28 00:00:12,2020-06-28 23:55:03,6199078400.0,0.02464486,0.02465712,0.02449145,0.02487541,1,USD
142070,18726798,3306,ETH,2020-06-29 00:00:00,225.3051757812,228.8696289062,222.2627716064,229.7092437744,2020-06-29 00:00:14,2020-06-29 23:55:02,6741079552.0,0.0246408,0.02487829,0.02448761,0.02488152,1,USD
142424,18727152,3306,ETH,2020-06-30 00:00:00,228.3354492188,226.2512969971,224.8151855469,229.1088867188,2020-06-30 00:00:10,2020-06-30 23:55:03,6098938368.0,0.02484377,0.0247458,0.02473408,0.02496946,1,USD
142778,18727506,3306,ETH,2020-07-01 00:00:00,226.2872161865,231.0488586426,224.9990692139,232.4863128662,2020-07-01 00:00:11,2020-07-01 23:55:04,6459641344.0,0.02476334,0.02503016,0.02468382,0.0251093,1,USD
143134,18727862,3306,ETH,2020-07-02 00:00:00,231.4237518311,229.395690918,225.687789917,232.3573913574,2020-07-02 00:05:08,2020-07-02 23:55:03,6218684928.0,0.02507754,0.02513737,0.02496373,0.02507058,1,USD
143493,18728221,3306,ETH,2020-07-03 00:00:00,228.9668884277,225.4215393066,224.9513549805,229.5605316162,2020-07-03 00:00:11,2020-07-03 23:55:02,5102377472.0,0.02509663,0.02483877,0.02483237,0.02507519,1,USD
143851,18728579,3306,ETH,2020-07-04 00:00:00,225.1645965576,228.7657012939,225.1645965576,229.5633544922,2020-07-04 00:00:07,2020-07-04 23:55:01,5218489344.0,0.02477793,0.02508434,0.02479322,0.02505182,1,USD
144212,18728940,3306,ETH,2020-07-05 00:00:00,228.449508667,227.8204650879,224.6748962402,229.2789916992,2020-07-05 00:00:07,2020-07-05 23:55:02,5285630976.0,0.02501504,0.02511814,0.02492263,0.02508975,1,USD
144573,18729301,3306,ETH,2020-07-06 00:00:00,227.7565307617,240.992401123,227.0471343994,241.3318023682,2020-07-06 00:00:09,2020-07-06 23:55:02,8750579712.0,0.02510006,0.02579007,0.02504885,0.02586835,1,USD
144934,18729662,3306,ETH,2020-07-07 00:00:00,241.0423583984,238.8557434082,234.5860290527,242.6499786377,2020-07-07 00:00:08,2020-07-07 23:55:02,6458894336.0,0.02570988,0.02581197,0.02532502,0.02601183,1,USD
145296,18730024,3306,ETH,2020-07-08 00:00:00,239.3088989258,246.6666564941,238.42237854,248.2183227539,2020-07-08 00:00:16,2020-07-08 23:55:03,9889921024.0,0.02586486,0.02617582,0.02577101,0.02632558,1,USD
145661,18730389,3306,ETH,2020-07-09 00:00:00,246.5496063232,243.3066253662,239.898651123,247.1432495117,2020-07-09 00:00:12,2020-07-09 23:55:02,8439311360.0,0.02614986,0.02617425,0.02595361,0.02627142,1,USD
146025,18730753,3306,ETH,2020-07-10 00:00:00,242.4987030029,240.614074707,236.7305297852,242.4987030029,2020-07-10 00:00:10,2020-07-10 23:55:02,7270463488.0,0.02613705,0.02594754,0.0257695,0.02617791,1,USD
146389,18731117,3306,ETH,2020-07-11 00:00:00,241.1280975342,239.3414916992,238.5649261475,241.3237609863,2020-07-11 00:00:11,2020-07-11 23:55:02,5616501248.0,0.02598697,0.02589614,0.02593242,0.02596685,1,USD
146753,18731481,3306,ETH,2020-07-12 00:00:00,239.4342041016,241.6350708008,237.7702178955,242.9682922363,2020-07-12 00:00:10,2020-07-12 23:55:02,6549182976.0,0.02591182,0.02603913,0.02576354,0.02608844,1,USD
147119,18731847,3306,ETH,2020-07-13 00:00:00,242.615737915,239.7216491699,238.2448730469,244.2649383545,2020-07-13 00:00:11,2020-07-13 23:55:03,7806704640.0,0.0261538,0.0259557,0.02580136,0.02630622,1,USD
147486,18732214,3306,ETH,2020-07-14 00:00:00,239.4920654297,240.3280334473,237.8625335693,241.7837982178,2020-07-14 00:00:12,2020-07-14 23:55:02,7369090048.0,0.02590892,0.02598911,0.02588889,0.02608776,1,USD
147856,18732584,3306,ETH,2020-07-15 00:00:00,240.3611450195,238.4173583984,237.135559082,241.1108551025,2020-07-15 00:00:09,2020-07-15 23:55:02,6185991680.0,0.02600407,0.02594834,0.02583082,0.02605274,1,USD
148230,18732958,3306,ETH,2020-07-16 00:00:00,238.4738464355,233.8265838623,231.6211700439,238.7526855469,2020-07-16 00:00:10,2020-07-16 23:55:02,6217156096.0,0.02594127,0.02559353,0.02547759,0.02595596,1,USD
148604,18733332,3306,ETH,2020-07-17 00:00:00,233.6811218262,233.0803833008,232.2256317139,234.2139282227,2020-07-17 00:00:09,2020-07-17 23:55:03,5869838848.0,0.02558862,0.02543707,0.0255088,0.02566513,1,USD
148977,18733705,3306,ETH,2020-07-18 00:00:00,232.7284393311,235.6947174072,232.4341430664,236.5439758301,2020-07-18 00:00:12,2020-07-18 23:55:03,5394677248.0,0.02543093,0.02571565,0.02546021,0.02571239,1,USD
149350,18734078,3306,ETH,2020-07-19 00:00:00,235.4283599854,238.6630554199,233.4383087158,239.048828125,2020-07-19 00:00:12,2020-07-19 23:55:03,6246879744.0,0.02570448,0.0259719,0.02562917,0.02598243,1,USD
149728,18734456,3306,ETH,2020-07-20 00:00:00,239.3037719727,235.9064788818,234.852645874,239.3037719727,2020-07-20 00:00:13,2020-07-20 23:55:02,5599529472.0,0.02605144,0.02578383,0.02565298,0.02600026,1,USD
150109,18734837,3306,ETH,2020-07-21 00:00:00,235.7295532227,245.0294952393,235.7295532227,245.9180297852,2020-07-21 00:00:11,2020-07-21 23:55:03,6793732608.0,0.02572278,0.02613183,0.02575102,0.02619928,1,USD
150489,18735217,3306,ETH,2020-07-22 00:00:00,245.1334838867,262.2815246582,242.5248413086,262.7026062012,2020-07-22 00:00:13,2020-07-22 23:55:03,7694766592.0,0.02614789,0.02752017,0.02601404,0.02759492,1,USD
150868,18735596,3306,ETH,2020-07-23 00:00:00,261.7687072754,274.364074707,261.1520996094,277.0547180176,2020-07-23 00:00:11,2020-07-23 23:55:02,10287791104.0,0.02748123,0.02863793,0.02750816,0.02886158,1,USD
151247,18735975,3306,ETH,2020-07-24 00:00:00,274.6873779297,279.1089782715,269.6590881348,285.7995300293,2020-07-24 00:00:11,2020-07-24 23:55:02,9455607808.0,0.02866979,0.02926063,0.02842366,0.02971624,1,USD
151626,18736354,3306,ETH,2020-07-25 00:00:00,279.3280944824,303.8760070801,279.3280944824,306.2781066895,2020-07-25 00:00:13,2020-07-25 23:55:02,10780002304.0,0.02928921,0.03141138,0.02927996,0.03158559,1,USD
152005,18736733,3306,ETH,2020-07-26 00:00:00,303.8394470215,309.6427612305,300.3989868164,316.1366577148,2020-07-26 00:00:12,2020-07-26 23:55:02,12011807744.0,0.03139773,0.03125701,0.0310783,0.0324577,1,USD
